	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> T 2m -> Povp. -> °C	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Rel. vl. 2m -> Povp. -> %	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Stab.atm. -> Stabilnost ->  PG	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Gl. son. sev. -> Povp. ->  W/m2	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Zr. tlak -> Povp. ->  mB	mEIS -> Meritve -> Slovenija -> NEK (Gamma-meteo) -> Stolp -> 1/2-urni -> Veter 10m -> Skal. ->  m/s
09/03/2015 11:00	7.6	52	1	612	1010.9	2.8
09/03/2015 11:30	8.1	49	2	684	1010.8	3.6
09/03/2015 12:00	8.3	49	2	643	1010.6	3.2
09/03/2015 12:30	8.7	49	1	572	1010.2	2.9
09/03/2015 13:00	9.0	47	1	436	1009.9	2.8
09/03/2015 13:30	8.6	50	1	327	1009.5	2.8
09/03/2015 14:00	8.6	50	1	284	1009.4	2.4
09/03/2015 14:30	9.1	49	1	411	1009.1	2.6
09/03/2015 15:00	9.4	47	1	498	1009.1	3.1
09/03/2015 15:30	9.2	49	1	377	1009.0	3.0
09/03/2015 16:00	9.0	49	1	303	1008.9	2.5
09/03/2015 16:30	9.0	50	4	218	1008.9	2.3
09/03/2015 17:00	8.7	50	5	146	1009.0	2.4
09/03/2015 17:30	8.3	52	5	58	1009.1	2.2
09/03/2015 18:00	7.6	56	6	2	1009.4	1.6
09/03/2015 18:30	7.2	58	6	-10	1009.5	1.4
09/03/2015 19:00	6.5	62	7	-10	1009.6	1.7
09/03/2015 19:30	5.8	65	7	-11	1009.8	1.3
09/03/2015 20:00	3.8	73	7	-11	1009.9	1.5
09/03/2015 20:30	2.8	77	7	-10	1010.0	1.4
09/03/2015 21:00	2.1	80	7	-11	1010.0	1.5
09/03/2015 21:30	1.8	81	7	-10	1009.9	1.3
09/03/2015 22:00	1.8	84	7	-10	1009.9	1.5
09/03/2015 22:30	1.1	85	7	-10	1009.9	1.3
09/03/2015 23:00	0.7	87	7	-10	1009.8	1.4
09/03/2015 23:30	0.4	87	7	-10	1009.7	0.6
10/03/2015 00:00	-0.7	91	7	-11	1009.6	0.7
10/03/2015 00:30	-0.8	94	7	-10	1009.6	0.3
10/03/2015 01:00	-0.7	94	7	-10	1009.7	1.4
10/03/2015 01:30	-0.4	93	7	-10	1009.8	1.0
10/03/2015 02:00	-0.9	94	7	-10	1009.8	0.9
10/03/2015 02:30	-1.5	96	7	-10	1009.7	0.7
10/03/2015 03:00	-1.3	96	7	-10	1009.7	1.0
10/03/2015 03:30	-1.9	96	7	-10	1009.4	1.3
10/03/2015 04:00	-1.6	96	7	-10	1009.3	1.4
10/03/2015 04:30	-1.6	96	7	-10	1009.3	1.3
10/03/2015 05:00	-1.9	96	7	-11	1009.2	0.8
10/03/2015 05:30						
10/03/2015 06:00	-3.0	97	7	-10	1009.2	0.9
10/03/2015 06:30	-2.6	98	7	-9	1009.2	0.3
10/03/2015 07:00	-2.7	97	7	19	1009.5	0.9
10/03/2015 07:30	-1.8	96	7	86	1009.6	1.6
10/03/2015 08:00	-1.0	94	6	161	1009.6	0.9
10/03/2015 08:30	0.6	90	4	240	1009.5	1.3
10/03/2015 09:00	2.3	84	2	326	1009.6	1.4
10/03/2015 09:30	3.2	79	1	411	1009.6	1.7
10/03/2015 10:00	4.8	72	1	479	1009.5	1.4
10/03/2015 10:30	6.8	65	1	535	1009.2	1.2
10/03/2015 11:00	8.2	61	1	597	1008.9	1.2
10/03/2015 11:30	9.8	54	1	655	1008.4	1.1
10/03/2015 12:00	10.6	50	1	644	1007.9	1.3
10/03/2015 12:30	11.4	45	1	646	1007.5	1.7
10/03/2015 13:00	11.9	43	1	637	1007.0	1.1
10/03/2015 13:30	12.3	41	4	614	1006.5	1.2
10/03/2015 14:00	12.9	40	1	573	1006.0	1.1
10/03/2015 14:30	13.3	39	1	523	1005.7	1.4
10/03/2015 15:00	13.2	39	1	449	1005.4	1.4
10/03/2015 15:30	13.0	38	2	384	1005.1	1.6
10/03/2015 16:00	13.2	36	6	304	1004.9	1.5
10/03/2015 16:30	12.9	37	6	220	1004.7	2.1
10/03/2015 17:00	12.4	41	5	112	1004.5	2.4
10/03/2015 17:30	11.8	44	6	50	1004.5	1.9
10/03/2015 18:00	10.7	50	7	8	1004.5	1.6
10/03/2015 18:30	9.6	51	7	-11	1004.4	1.6
10/03/2015 19:00	9.1	51	7	-11	1004.5	1.3
10/03/2015 19:30	7.8	55	7	-10	1004.5	0.6
10/03/2015 20:00	6.1	66	7	-11	1004.5	1.0
10/03/2015 20:30	5.3	69	7	-11	1004.6	1.3
10/03/2015 21:00	4.6	71	7	-10	1004.7	1.1
10/03/2015 21:30	3.5	80	7	-10	1004.7	0.7
10/03/2015 22:00	2.6	85	7	-10	1004.6	0.4
10/03/2015 22:30	2.5	83	7	-10	1004.5	0.6
10/03/2015 23:00	1.7	85	7	-11	1004.6	0.7
10/03/2015 23:30	1.2	91	7	-10	1004.4	1.1
11/03/2015 00:00	1.4	89	7	-11	1004.2	1.0
11/03/2015 00:30	0.8	92	7	-9	1003.8	1.7
11/03/2015 01:00	1.4	90	7	-10	1003.7	1.9
11/03/2015 01:30	1.9	86	7	-10	1003.6	1.9
11/03/2015 02:00	0.4	91	7	-10	1003.5	1.4
11/03/2015 02:30	0.2	93	7	-10	1003.2	1.4
11/03/2015 03:00	0.8	91	7	-10	1003.0	1.2
11/03/2015 03:30	-0.2	94	7	-10	1003.0	0.9
11/03/2015 04:00	-0.1	94	7	-10	1002.9	1.8
11/03/2015 04:30	1.6	86	7	-10	1002.7	1.6
11/03/2015 05:00	0.3	92	7	-10	1002.8	1.4
11/03/2015 05:30	0.1	91	7	-10	1002.7	1.3
11/03/2015 06:00	0.3	91	7	-11	1002.5	1.5
11/03/2015 06:30	0.4	92	7	-8	1002.5	0.7
11/03/2015 07:00	0.0	93	7	22	1002.6	1.4
11/03/2015 07:30	0.7	90	6	52	1002.6	0.9
11/03/2015 08:00	1.5	89	4	91	1002.7	1.2
11/03/2015 08:30	2.4	86	6	117	1002.7	1.4
11/03/2015 09:00	3.4	82	1	150	1002.6	1.5
11/03/2015 09:30	4.2	78	1	160	1002.5	1.8
11/03/2015 10:00	5.2	72	1	154	1002.4	0.7
11/03/2015 10:30	5.9	69	2	134	1002.2	0.6
11/03/2015 11:00	6.6	67	1	207	1001.8	1.0
11/03/2015 11:30	7.7	61	1	241	1001.6	0.8
11/03/2015 12:00	8.1	58	4	100	1001.3	0.7
11/03/2015 12:30	8.6	58	2	142	1001.0	0.7
11/03/2015 13:00	9.4	55	1	208	1000.6	0.7
11/03/2015 13:30	10.7	48	1	288	1000.3	0.5
11/03/2015 14:00	11.2	44	4	183	1000.2	0.7
11/03/2015 14:30	11.3	46	4	128	1000.2	0.6
11/03/2015 15:00	10.8	49	6	19	1000.6	0.9
11/03/2015 15:30	10.0	62	5	9	1001.3	4.2
11/03/2015 16:00	8.8	72	7	25	1001.2	2.1
11/03/2015 16:30	8.9	74	6	85	1001.0	1.1
11/03/2015 17:00	9.0	70	6	27	1001.3	2.5
11/03/2015 17:30	8.5	77	7	31	1001.6	2.1
11/03/2015 18:00	7.1	88	7	-3	1002.1	2.1
11/03/2015 18:30	6.5	91	7	-10	1002.4	1.5
11/03/2015 19:00	5.6	94	7	-10	1002.6	1.1
11/03/2015 19:30	4.2	97	7	-11	1003.0	0.7
11/03/2015 20:00	3.5	98	7	-10	1003.3	0.9
11/03/2015 20:30	2.9	99	7	-10	1003.5	1.0
11/03/2015 21:00	2.1	99	7	-10	1003.7	1.0
11/03/2015 21:30	2.0	100	7	-10	1003.8	0.9
11/03/2015 22:00	1.5	100	7	-10	1004.0	0.9
11/03/2015 22:30	0.9	100	7	-11	1004.1	0.7
11/03/2015 23:00	0.8	99	7	-10	1004.1	1.0
11/03/2015 23:30	0.5	98	7	-11	1004.1	1.0
12/03/2015 00:00	0.2	98	7	-10	1004.2	1.1
12/03/2015 00:30	-0.2	95	7	-10	1004.3	1.4
12/03/2015 01:00	0.1	94	7	-11	1004.3	1.5
12/03/2015 01:30	0.8	95	7	-10	1004.4	1.4
12/03/2015 02:00	1.2	93	7	-10	1004.4	1.0
12/03/2015 02:30	2.8	73	7	-10	1004.4	1.9
12/03/2015 03:00	4.8	54	7	-11	1004.2	1.9
12/03/2015 03:30	2.5	75	7	-10	1004.1	1.4
12/03/2015 04:00	3.0	71	7	-10	1003.9	0.8
12/03/2015 04:30	2.5	77	7	-10	1004.0	1.3
12/03/2015 05:00	2.0	81	6	-10	1004.2	1.0
12/03/2015 05:30	2.3	80	7	-10	1004.2	1.4
12/03/2015 06:00	3.5	66	7	-10	1004.2	1.3
12/03/2015 06:30	4.3	57	7	-9	1004.2	1.1
12/03/2015 07:00	5.0	50	7	2	1004.3	1.4
12/03/2015 07:30	5.0	51	7	26	1004.5	1.4
12/03/2015 08:00	5.8	45	7	69	1004.6	1.3
12/03/2015 08:30	6.7	42	5	141	1004.8	2.3
12/03/2015 09:00	7.1	42	6	107	1005.0	1.9
12/03/2015 09:30	7.1	42	5	80	1005.0	2.4
12/03/2015 10:00	7.4	42	5	136	1005.0	2.6
12/03/2015 10:30	7.8	42	2	234	1004.9	3.0
12/03/2015 11:00	8.1	41	2	210	1004.9	3.3
12/03/2015 11:30	8.4	41	2	278	1004.9	3.7
12/03/2015 12:00	8.8	41	2	338	1004.7	3.4
12/03/2015 12:30	9.2	40	2	334	1004.4	3.2
12/03/2015 13:00	9.7	40	2	392	1004.1	3.5
12/03/2015 13:30	9.6	40	2	258	1003.7	3.8
12/03/2015 14:00	9.9	38	2	308	1003.5	3.8
12/03/2015 14:30	9.9	36	2	213	1003.4	3.9
12/03/2015 15:00	10.1	36	2	217	1003.2	3.8
12/03/2015 15:30	9.9	36	4	108	1003.0	2.9
12/03/2015 16:00	9.7	37	5	108	1002.9	2.8
12/03/2015 16:30	9.6	37	6	68	1002.8	1.9
12/03/2015 17:00	9.8	37	6	71	1002.6	1.4
12/03/2015 17:30	9.6	39	6	27	1002.6	1.7
12/03/2015 18:00	8.8	46	7	6	1002.7	1.7
12/03/2015 18:30	8.1	47	7	-10	1002.9	1.1
12/03/2015 19:00	8.2	46	7	-11	1003.1	1.1
12/03/2015 19:30	8.2	46	7	-11	1003.2	1.5
12/03/2015 20:00	7.7	48	7	-11	1003.4	2.1
12/03/2015 20:30	7.8	45	7	-11	1003.5	2.0
12/03/2015 21:00	7.5	46	7	-10	1003.6	1.4
12/03/2015 21:30	7.1	49	7	-11	1003.8	1.3
12/03/2015 22:00	7.3	46	7	-10	1003.9	2.0
12/03/2015 22:30	7.4	44	7	-11	1003.7	1.8
12/03/2015 23:00	7.2	45	7	-10	1003.6	2.4
12/03/2015 23:30	6.2	51	7	-10	1003.5	1.9
13/03/2015 00:00	5.3	55	7	-10	1003.4	1.4
13/03/2015 00:30	4.5	59	7	-10	1003.4	1.4
13/03/2015 01:00	4.1	63	7	-10	1003.5	1.3
13/03/2015 01:30	4.3	61	7	-10	1003.5	1.3
13/03/2015 02:00	4.3	63	7	-11	1003.3	1.1
13/03/2015 02:30	3.9	66	7	-10	1003.0	1.1
13/03/2015 03:00	3.5	68	7	-10	1002.9	1.1
13/03/2015 03:30	3.4	71	7	-11	1002.7	0.8
13/03/2015 04:00	3.0	73	7	-10	1002.5	1.1
13/03/2015 04:30	2.8	76	7	-11	1002.4	0.8
13/03/2015 05:00	2.2	77	7	-10	1002.2	1.0
13/03/2015 05:30	1.8	78	7	-10	1002.1	0.9
13/03/2015 06:00	1.3	80	7	-10	1002.0	1.5
13/03/2015 06:30	2.1	77	7	-10	1002.0	2.1
13/03/2015 07:00	3.3	70	7	1	1002.0	2.0
13/03/2015 07:30	3.3	73	7	21	1002.0	1.2
13/03/2015 08:00	3.5	73	6	61	1002.2	1.4
13/03/2015 08:30	3.7	74	4	108	1002.2	2.1
13/03/2015 09:00	3.8	74	4	186	1002.2	1.8
13/03/2015 09:30	4.6	67	1	359	1002.1	1.6
13/03/2015 10:00	5.8	59	1	270	1002.1	1.9
13/03/2015 10:30	6.7	54	1	271	1002.1	1.6
13/03/2015 11:00	7.6	48	1	282	1001.9	1.3
13/03/2015 11:30	8.0	48	1	310	1001.8	1.7
13/03/2015 12:00	8.5	45	1	516	1001.7	1.8
13/03/2015 12:30	9.4	42	1	709	1001.4	1.8
13/03/2015 13:00	10.0	41	1	699	1001.0	2.7
13/03/2015 13:30	10.0	41	1	473	1000.7	2.4
13/03/2015 14:00	10.5	40	1	615	1000.5	3.0
13/03/2015 14:30	10.2	41	2	329	1000.3	3.2
13/03/2015 15:00	9.9	42	2	261	1000.3	3.6
13/03/2015 15:30	9.1	47	2	146	1000.4	3.4
13/03/2015 16:00	8.8	48	4	81	1000.5	3.2
13/03/2015 16:30	8.6	50	4	72	1000.6	2.8
13/03/2015 17:00	8.3	53	4	39	1000.7	3.0
13/03/2015 17:30	7.7	57	5	7	1001.0	2.5
13/03/2015 18:00	7.2	60	5	-4	1001.4	2.6
13/03/2015 18:30	6.8	62	5	-10	1001.7	2.4
13/03/2015 19:00	6.5	64	6	-10	1001.9	1.7
13/03/2015 19:30	6.2	66	6	-11	1002.1	1.3
13/03/2015 20:00	6.0	68	6	-10	1002.2	1.7
13/03/2015 20:30	6.0	68	6	-10	1002.4	1.5
13/03/2015 21:00	6.0	68	6	-10	1002.5	1.6
13/03/2015 21:30	5.8	68	6	-11	1002.5	1.3
13/03/2015 22:00	5.6	70	6	-11	1002.6	1.2
13/03/2015 22:30	5.3	71	6	-10	1002.6	1.1
13/03/2015 23:00	5.3	70	7	-10	1002.6	0.9
13/03/2015 23:30	5.0	73	7	-10	1002.6	1.1
14/03/2015 00:00	4.3	78	7	-10	1002.6	0.9
14/03/2015 00:30	4.1	80	7	-11	1002.7	1.0
14/03/2015 01:00	3.8	80	7	-11	1002.6	0.8
14/03/2015 01:30	3.3	83	7	-10	1002.6	1.2
14/03/2015 02:00	2.9	85	7	-10	1002.4	1.4
14/03/2015 02:30	2.4	86	7	-11	1002.3	1.3
14/03/2015 03:00	2.2	86	7	-10	1002.2	1.6
14/03/2015 03:30	1.7	88	7	-10	1002.3	0.9
14/03/2015 04:00	1.5	90	7	-10	1002.4	0.9
14/03/2015 04:30	2.1	89	6	-10	1002.5	0.9
14/03/2015 05:00	2.2	90	7	-10	1002.6	0.4
14/03/2015 05:30	2.3	89	7	-10	1002.7	1.5
14/03/2015 06:00	2.8	86	6	-11	1002.8	0.8
14/03/2015 06:30	2.6	87	6	-8	1003.0	0.5
14/03/2015 07:00	2.7	88	6	3	1003.2	0.9
14/03/2015 07:30	2.7	90	6	15	1003.4	0.4
14/03/2015 08:00	3.0	89	4	32	1003.6	0.5
14/03/2015 08:30	3.6	86	1	40	1003.9	0.5
14/03/2015 09:00	3.9	81	3	59	1004.0	0.8
14/03/2015 09:30	4.3	80	2	88	1004.1	1.0
14/03/2015 10:00	4.9	77	2	128	1004.0	0.6
14/03/2015 10:30	5.7	73	1	157	1004.0	0.6
14/03/2015 11:00	6.0	71	2	204	1004.1	1.1
14/03/2015 11:30	6.6	68	1	244	1004.0	0.9
14/03/2015 12:00	7.2	63	3	247	1004.0	0.7
14/03/2015 12:30	7.9	60	1	291	1003.9	0.8
14/03/2015 13:00	8.2	60	4	309	1003.7	0.8
14/03/2015 13:30	8.5	59	2	361	1003.5	1.2
14/03/2015 14:00	8.7	57	1	322	1003.5	1.5
14/03/2015 14:30	8.9	54	1	278	1003.5	1.5
14/03/2015 15:00	9.1	55	1	267	1003.6	1.4
14/03/2015 15:30	9.5	54	2	272	1003.7	1.0
14/03/2015 16:00	9.6	54	3	209	1003.8	1.0
14/03/2015 16:30	9.3	56	4	88	1003.9	2.7
14/03/2015 17:00	8.8	59	5	37	1004.2	2.8
14/03/2015 17:30	8.5	61	5	26	1004.4	2.1
14/03/2015 18:00	7.7	65	7	-1	1004.6	1.6
14/03/2015 18:30	6.4	69	7	-11	1005.0	1.2
14/03/2015 19:00	5.6	72	7	-10	1005.3	1.0
14/03/2015 19:30	5.3	71	7	-11	1005.5	1.0
14/03/2015 20:00	4.3	76	7	-10	1005.8	0.7
14/03/2015 20:30	2.8	82	7	-11	1006.0	0.9
14/03/2015 21:00	2.2	86	7	-10	1006.2	0.7
14/03/2015 21:30	1.5	88	7	-10	1006.5	1.4
14/03/2015 22:00	1.7	88	7	-10	1006.7	1.4
14/03/2015 22:30	1.4	88	7	-10	1006.9	0.6
14/03/2015 23:00	1.6	90	7	-10	1007.2	0.8
14/03/2015 23:30	2.2	89	7	-11	1007.3	0.5
15/03/2015 00:00	2.1	90	7	-11	1007.2	1.1
15/03/2015 00:30	2.2	90	7	-10	1007.3	0.6
15/03/2015 01:00	1.9	92	7	-10	1007.4	0.8
15/03/2015 01:30	2.2	92	7	-11	1007.4	0.5
15/03/2015 02:00	2.3	92	7	-10	1007.4	0.8
15/03/2015 02:30	2.3	92	7	-10	1007.3	0.5
15/03/2015 03:00	2.5	91	7	-10	1007.2	0.8
15/03/2015 03:30	2.7	90	6	-11	1007.4	1.3
15/03/2015 04:00	2.8	89	6	-10	1007.6	0.8
15/03/2015 04:30	2.7	90	6	-10	1007.8	0.7
15/03/2015 05:00	2.8	90	7	-10	1007.9	0.5
15/03/2015 05:30	2.7	91	7	-10	1007.9	0.7
15/03/2015 06:00	2.6	93	7	-10	1008.1	0.8
15/03/2015 06:30	2.6	93	7	-6	1008.4	0.7
15/03/2015 07:00	3.0	91	6	2	1008.7	0.6
15/03/2015 07:30	3.3	91	6	30	1009.0	0.4
15/03/2015 08:00	4.1	88	4	98	1009.5	0.4
15/03/2015 08:30	4.7	86	4	72	1009.9	0.6
15/03/2015 09:00	5.5	81	1	151	1010.0	1.3
15/03/2015 09:30	6.6	78	1	365	1009.8	1.9
15/03/2015 10:00	8.4	70	1	508	1009.9	2.0
15/03/2015 10:30	8.9	66	1	548	1009.9	2.1
15/03/2015 11:00	9.1	64	1	577	1009.8	3.0
15/03/2015 11:30	9.3	61	1	496	1009.8	2.9
15/03/2015 12:00	9.8	58	1	397	1009.9	2.5
15/03/2015 12:30	10.0	58	1	402	1009.9	2.5
15/03/2015 13:00	10.6	55	1	453	1009.8	2.4
15/03/2015 13:30	10.6	54	1	336	1009.7	2.3
15/03/2015 14:00	11.0	51	1	380	1009.5	2.0
15/03/2015 14:30	11.1	50	1	247	1009.4	2.2
15/03/2015 15:00	11.5	48	1	326	1009.5	2.5
15/03/2015 15:30	11.1	47	1	161	1009.5	2.4
15/03/2015 16:00	10.6	53	4	131	1009.5	3.2
15/03/2015 16:30	10.4	56	4	129	1009.7	2.7
15/03/2015 17:00	10.0	57	5	63	1009.8	2.7
15/03/2015 17:30	9.6	59	5	24	1010.0	2.4
15/03/2015 18:00	9.3	61	6	-3	1010.3	2.3
15/03/2015 18:30	8.9	63	7	-10	1010.5	1.6
15/03/2015 19:00	8.4	65	7	-11	1010.8	2.0
15/03/2015 19:30	7.7	68	7	-11	1011.1	1.3
15/03/2015 20:00	6.8	73	7	-11	1011.5	0.8
15/03/2015 20:30	7.2	72	7	-11	1011.7	0.8
15/03/2015 21:00	7.6	72	7	-10	1011.7	1.1
15/03/2015 21:30	7.3	74	7	-11	1011.6	1.1
15/03/2015 22:00	6.9	75	7	-10	1011.7	0.6
15/03/2015 22:30	6.6	77	7	-11	1011.9	1.1
15/03/2015 23:00	6.5	78	7	-11	1011.9	1.2
15/03/2015 23:30	7.3	73	7	-10	1011.9	0.9
16/03/2015 00:00	7.3	74	7	-10	1011.8	0.5
16/03/2015 00:30	6.6	78	7	-10	1011.7	0.6
16/03/2015 01:00	6.6	78	7	-10	1011.4	0.8
16/03/2015 01:30	6.1	81	7	-11	1011.5	0.5
16/03/2015 02:00	5.2	86	7	-10	1011.5	0.7
16/03/2015 02:30	4.7	88	7	-11	1011.4	0.5
16/03/2015 03:00	4.2	91	7	-11	1011.4	0.7
16/03/2015 03:30	4.0	91	7	-11	1011.1	1.0
16/03/2015 04:00	3.3	94	7	-11	1011.3	0.8
16/03/2015 04:30	2.2	97	7	-10	1011.5	1.2
16/03/2015 05:00	2.1	99	7	-11	1011.6	0.6
16/03/2015 05:30	1.6	99	7	-10	1011.6	0.8
16/03/2015 06:00	1.4	100	7	-10	1011.7	0.6
16/03/2015 06:30	0.8	100	7	-6	1011.8	0.4
16/03/2015 07:00	0.6	100	7	22	1012.0	0.7
16/03/2015 07:30	1.8	100	7	83	1012.1	0.8
16/03/2015 08:00	3.1	100	6	130	1012.2	0.6
16/03/2015 08:30	3.8	97	6	168	1012.3	0.9
16/03/2015 09:00	4.9	91	2	184	1012.4	0.6
16/03/2015 09:30	6.1	85	1	239	1012.3	0.8
16/03/2015 10:00	7.1	81	1	330	1012.1	1.4
16/03/2015 10:30	8.4	76	1	368	1012.2	1.3
16/03/2015 11:00	8.8	74	1	209	1012.4	1.2
16/03/2015 11:30	9.0	73	1	221	1012.5	1.4
16/03/2015 12:00	9.4	72	1	231	1012.2	1.2
16/03/2015 12:30	10.0	70	1	300	1012.1	1.6
16/03/2015 13:00	10.4	67	1	295	1011.8	1.7
16/03/2015 13:30	11.3	63	1	345	1011.6	1.0
16/03/2015 14:00	11.8	60	1	316	1011.5	1.7
16/03/2015 14:30	11.8	59	1	249	1011.4	3.0
16/03/2015 15:00	12.0	58	1	260	1011.3	2.2
16/03/2015 15:30	12.1	58	2	198	1011.2	2.0
16/03/2015 16:00	12.1	58	2	130	1011.1	2.0
16/03/2015 16:30	12.1	58	6	75	1011.1	2.1
16/03/2015 17:00	11.8	59	5	44	1011.1	2.4
16/03/2015 17:30	11.5	58	6	13	1011.1	2.6
16/03/2015 18:00	11.2	60	6	-5	1011.4	2.1
16/03/2015 18:30	11.0	62	7	-11	1011.6	1.9
16/03/2015 19:00	10.8	63	7	-10	1011.7	1.3
16/03/2015 19:30	10.2	67	7	-10	1011.9	0.4
16/03/2015 20:00	9.7	68	7	-11	1012.1	0.4
16/03/2015 20:30	9.3	71	7	-10	1012.2	0.5
16/03/2015 21:00	8.2	77	7	-10	1012.2	0.7
16/03/2015 21:30	8.4	77	7	-11	1012.3	0.7
16/03/2015 22:00	8.9	75	7	-10	1012.2	0.5
16/03/2015 22:30	7.6	82	7	-10	1012.1	1.2
16/03/2015 23:00	7.3	84	7	-10	1012.0	1.6
16/03/2015 23:30	6.9	86	7	-10	1012.0	0.8
17/03/2015 00:00	6.7	86	7	-10	1011.8	0.7
17/03/2015 00:30	6.0	92	7	-10	1011.8	0.7
17/03/2015 01:00	5.5	94	7	-10	1011.9	0.7
17/03/2015 01:30	5.1	95	7	-10	1011.9	0.8
17/03/2015 02:00	4.7	96	7	-10	1011.9	0.7
17/03/2015 02:30	3.7	97	7	-10	1011.7	0.8
17/03/2015 03:00	3.5	99	7	-10	1011.6	1.2
17/03/2015 03:30	3.7	99	7	-11	1011.5	0.9
17/03/2015 04:00	3.5	98	7	-11	1011.5	0.7
17/03/2015 04:30	2.9	99	7	-11	1011.6	1.5
17/03/2015 05:00	3.2	100	7	-11	1011.8	0.9
17/03/2015 05:30	2.9	99	7	-11	1011.9	0.7
17/03/2015 06:00	3.1	100	7	-11	1012.0	0.6
17/03/2015 06:30	2.6	100	7	-5	1012.1	0.6
17/03/2015 07:00	2.8	100	7	19	1012.2	0.6
17/03/2015 07:30	3.2	100	7	56	1012.4	0.5
17/03/2015 08:00	4.2	100	7	106	1012.6	0.4
17/03/2015 08:30	5.8	92	6	168	1012.8	0.9
17/03/2015 09:00	6.6	84	2	207	1012.9	1.5
17/03/2015 09:30	7.6	79	1	268	1012.9	1.9
17/03/2015 10:00	8.8	69	2	300	1012.8	3.2
17/03/2015 10:30	9.5	65	2	466	1012.6	3.2
17/03/2015 11:00	10.0	63	1	494	1012.5	2.7
17/03/2015 11:30	10.7	59	1	441	1012.3	2.4
17/03/2015 12:00	11.0	58	1	388	1012.1	2.7
17/03/2015 12:30	12.0	55	1	680	1011.8	2.7
17/03/2015 13:00	12.6	52	1	660	1011.3	3.0
17/03/2015 13:30	12.9	52	2	549	1010.9	3.3
17/03/2015 14:00	12.5	52	2	579	1010.8	3.5
17/03/2015 14:30	12.9	50	2	558	1010.5	4.0
17/03/2015 15:00	12.9	49	2	368	1010.2	3.3
17/03/2015 15:30	13.3	48	1	298	1009.8	2.2
17/03/2015 16:00	13.3	48	2	165	1009.5	3.5
17/03/2015 16:30	12.9	49	4	159	1009.4	3.2
17/03/2015 17:00	12.4	51	6	80	1009.5	3.0
17/03/2015 17:30	11.9	51	6	37	1009.5	2.8
17/03/2015 18:00	11.2	53	7	1	1009.5	1.9
17/03/2015 18:30	10.4	55	7	-10	1009.5	2.0
17/03/2015 19:00	10.3	56	7	-10	1009.3	2.6
17/03/2015 19:30	10.0	57	7	-11	1009.5	2.8
17/03/2015 20:00	9.5	58	7	-11	1009.6	2.4
17/03/2015 20:30	6.4	73	7	-11	1009.6	1.3
17/03/2015 21:00	5.6	77	7	-11	1009.7	0.7
17/03/2015 21:30	4.4	84	7	-10	1009.7	0.8
17/03/2015 22:00	3.5	89	7	-10	1009.7	0.7
17/03/2015 22:30	3.2	89	7	-10	1009.5	0.6
17/03/2015 23:00	2.6	92	7	-10	1009.5	0.7
17/03/2015 23:30	2.1	94	7	-10	1009.4	1.1
18/03/2015 00:00	1.9	96	7	-10	1009.2	1.0
18/03/2015 00:30	1.5	97	7	-10	1008.9	1.5
18/03/2015 01:00	1.3	96	7	-10	1008.9	1.9
18/03/2015 01:30	1.3	97	7	-10	1008.7	1.9
18/03/2015 02:00	1.8	96	7	-10	1008.5	1.2
18/03/2015 02:30	0.9	96	7	-10	1008.4	0.6
18/03/2015 03:00	0.3	98	7	-10	1008.1	0.8
18/03/2015 03:30	-0.1	99	7	-11	1007.9	0.4
18/03/2015 04:00	-0.3	99	7	-10	1007.8	0.5
18/03/2015 04:30	-1.0	99	7	-11	1007.8	0.5
18/03/2015 05:00	0.0	100	7	-10	1007.7	1.4
18/03/2015 05:30	0.8	100	7	-10	1007.6	1.6
18/03/2015 06:00	0.4	99	7	-10	1007.6	0.6
18/03/2015 06:30	0.5	99	6	-4	1007.8	0.7
18/03/2015 07:00	1.1	99	6	21	1007.9	0.9
18/03/2015 07:30	2.0	96	4	76	1008.0	1.4
18/03/2015 08:00	3.5	89	1	181	1008.1	1.2
18/03/2015 08:30	5.0	84	3	292	1008.2	1.3
18/03/2015 09:00	6.2	80	1	371	1008.2	0.9
18/03/2015 09:30	7.9	71	1	452	1008.3	1.1
18/03/2015 10:00	9.1	65	1	519	1008.1	1.4
18/03/2015 10:30	10.3	59	1	572	1007.9	1.2
18/03/2015 11:00	11.1	56	1	631	1007.7	1.3
18/03/2015 11:30	12.1	53	1	670	1007.5	1.6
18/03/2015 12:00		48	1	695	1007.1	1.7
18/03/2015 12:30	13.9	39	1	724	1006.7	3.0
18/03/2015 13:00	14.4	33	2	754	1006.3	3.8
18/03/2015 13:30	14.7	30	2	680	1006.0	3.2
18/03/2015 14:00	14.6	28	1	632	1005.7	3.1
18/03/2015 14:30	14.8	28	2	589	1005.5	3.4
18/03/2015 15:00	14.9	28	2	522	1005.2	3.2
18/03/2015 15:30	15.0	28	1	435	1005.0	2.3
18/03/2015 16:00	14.7	28	1	276	1004.9	2.2
18/03/2015 16:30	14.7	28	1	255	1004.8	2.4
18/03/2015 17:00	14.4	29	5	165	1004.7	2.4
