-1.910994012771993766e+00	9.400883465891369389e-03	-1.914324451939876326e+00	2.657269528552260590e-02	-1.936860212198451947e+00
-1.927631651053275164e+00	9.453440883247361121e-03	-1.897377907052636203e+00	2.655666010236886615e-02	-1.872505805552493685e+00
-1.860022226547243918e+00	9.359121399983700434e-03	-1.881844329717878850e+00	2.650729263373671069e-02	-1.861522999029126657e+00
-1.821520838755873228e+00	9.453847359815321233e-03	-1.814765175482087045e+00	2.653297091588088102e-02	-1.854274985960461253e+00
-1.867347210172681571e+00	9.251376817113816237e-03	-1.847239476965206961e+00	2.651321860647545131e-02	-1.897568662358020797e+00
-1.882963233011821558e+00	9.313756061705775330e-03	-1.862907120727136601e+00	2.653347369406263562e-02	-1.861623636005960591e+00
-1.861963677494941294e+00	9.434491454695288076e-03	-1.852148606211230231e+00	2.653349904981346791e-02	-1.910404709624189179e+00
-1.931880438574694381e+00	9.349891818086725898e-03	-1.884174748804937849e+00	2.650108455164076199e-02	-1.947315281009464494e+00
-1.947531008558144094e+00	9.337491996178799020e-03	-1.919030823689467979e+00	2.650606149763520131e-02	-1.930561900269131881e+00
-1.930532063134137388e+00	9.331154651180246368e-03	-1.922366040880618243e+00	2.650511295473319956e-02	-1.882483894135561497e+00
-1.875393629272252838e+00	9.342130543745292420e-03	-1.890487481587655338e+00	2.649945435463759574e-02	-1.833983672778327412e+00
-1.814910683159268956e+00	9.340398286490320806e-03	-1.838529702756140694e+00	2.648878623616143096e-02	-1.754432927735430470e+00
-1.758738749743940843e+00	9.346125675157208185e-03	-1.786456801329684652e+00	2.647721944468525018e-02	-1.748713603917705584e+00
-1.718608848746725926e+00	9.336702702915162383e-03	-1.741757835729643489e+00	2.647209770369037679e-02	-1.738378583717022918e+00
-1.715744641621029132e+00	9.357918558913842083e-03	-1.719779631695217859e+00	2.647002394221228266e-02	-1.712336328507712668e+00
-1.659017158984056550e+00	9.619791002938488794e-03	-1.616610307891576781e+00	2.665187184016056671e-02	-1.675117468301872137e+00
-1.637801375756680500e+00	9.423712194857675889e-03	-1.601735842041257740e+00	2.657759022730251525e-02	-1.645637728845193326e+00
-1.580618978449365386e+00	9.387127061203998785e-03	-1.556416161750114213e+00	2.658986891126054880e-02	-1.579900915502542302e+00
-1.533015182071551408e+00	9.406629579683262882e-03	-1.496303907625303964e+00	2.659158358889020940e-02	-1.513662516099589350e+00
-1.486235310838139867e+00	9.419502434715860267e-03	-1.443032679532265661e+00	2.658565454629820829e-02	-1.512418280835301942e+00
-1.464424271539883193e+00	9.434944453968936023e-03	-1.409984586642323734e+00	2.658908141495771454e-02	-1.452917587311252090e+00
-1.408797528495540519e+00	9.435066008836440893e-03	-1.365360335587766372e+00	2.655724881905182494e-02	-1.396274110472595087e+00
-1.339459958384111360e+00	9.432427275429994956e-03	-1.301231335142098544e+00	2.655007009818518421e-02	-1.333654067277153521e+00
-1.275924861226997109e+00	9.441018936417983759e-03	-1.228062406854405708e+00	2.656644009171834492e-02	-1.331524851698537626e+00
-1.315638792839422422e+00	9.478125872202942254e-03	-1.239653794642563867e+00	2.664042488220438182e-02	-1.314188743037488560e+00
-1.296559744499006683e+00	9.538625877535140268e-03	-1.243285136845599936e+00	2.663879631729167835e-02	-1.301190055524980460e+00
-1.298266457879094560e+00	9.523509506685862852e-03	-1.237634830353258053e+00	2.661797635183290461e-02	-1.292889112472960900e+00
-1.291495272076474521e+00	9.527344995039006142e-03	-1.233307595656768285e+00	2.665419200329773725e-02	-1.293409764324650046e+00
-1.294962929893870296e+00	9.507662380090448756e-03	-1.232294466704630054e+00	2.662736549480489850e-02	-1.308282619151458492e+00
-1.352058618148362257e+00	9.274062207566619725e-03	-1.278372165903178370e+00	2.680897544626000689e-02	-1.401615706021164254e+00
-1.459769870672801062e+00	9.511144035384295342e-03	-1.388554638686358089e+00	2.647643368604665065e-02	-1.471717996395505157e+00
-1.512914394988911226e+00	9.504492152183591919e-03	-1.459953090949490218e+00	2.647710590758819288e-02	-1.561310090575190213e+00
-1.604956944891512194e+00	9.488277650325078333e-03	-1.540076863807172458e+00	2.648430294166800175e-02	-1.630482486870791448e+00
-1.654206410829431206e+00	9.460663869147862420e-03	-1.604994574140107488e+00	2.649198085126232977e-02	-1.630082890396659101e+00
-1.620997310572704464e+00	9.418921375451600603e-03	-1.618641404395475547e+00	2.648968910755685607e-02	-1.639775378430109898e+00
-1.655570375361435254e+00	9.431277596261240098e-03	-1.627969153291573434e+00	2.648956606742233072e-02	-1.689339852845256562e+00
-1.690170017108300726e+00	9.392228536362307728e-03	-1.656312844635863257e+00	2.648880036764230533e-02	-1.691319963314139585e+00
-1.715175643088286961e+00	9.396274812513333990e-03	-1.687843861837194481e+00	2.649204023384429257e-02	-1.708089099154317836e+00
-1.693668760317962096e+00	9.377892829169415939e-03	-1.689644106419734726e+00	2.648949580500156026e-02	-1.650483353491692284e+00
-1.674307642789358397e+00	9.384487584198148574e-03	-1.674353725960415318e+00	2.648548674576763767e-02	-1.655077992169161183e+00
-1.662772290968860034e+00	9.373857606550257265e-03	-1.658229764890215563e+00	2.648011116306155793e-02	-1.621889052044851232e+00
-1.607886923270257284e+00	9.362206880164831296e-03	-1.628483674549372040e+00	2.647455906957792843e-02	-1.575325074373358225e+00
-1.555924123403315207e+00	9.356816725023493070e-03	-1.583486522873016611e+00	2.647181977806075531e-02	-1.547505359012260495e+00
-1.532199552690087785e+00	9.402580027060254003e-03	-1.544760801045427456e+00	2.646016576597739339e-02	-1.538652684043974261e+00
-1.550052104657027030e+00	9.358080830878152262e-03	-1.546872778328882703e+00	2.644253614371579880e-02	-1.510328885741079041e+00
-1.510499719957749676e+00	9.334498623894533359e-03	-1.530423419367664906e+00	2.644298865855917308e-02	-1.532625113018254215e+00
-1.528926746648437529e+00	9.365293622858723160e-03	-1.524788577683239055e+00	2.644268581458616291e-02	-1.530954662948156964e+00
-1.548430485818187208e+00	9.326571797278544046e-03	-1.535058243955432999e+00	2.646495501846620607e-02	-1.559179579208730848e+00
-1.562315676303455803e+00	9.374555471183893679e-03	-1.543492866929497609e+00	2.646655774477609663e-02	-1.533671758941458574e+00
-1.535170000327013895e+00	9.377642972507833213e-03	-1.541338268993257543e+00	2.646744341149828011e-02	-1.553928387258493471e+00
-1.571228577966394369e+00	9.390644280794242099e-03	-1.545447245236253764e+00	2.646676153984491714e-02	-1.593434337031893522e+00
-1.594490432474970021e+00	9.408242594496980110e-03	-1.562182085261156317e+00	2.645685484625944633e-02	-1.595060247560071032e+00
-1.591104686480321107e+00	9.323765113866639559e-03	-1.584357466396866698e+00	2.643738856039886537e-02	-1.596438440086813237e+00
-1.598384687116549685e+00	9.307177236837788775e-03	-1.587811019799296730e+00	2.643572818752722847e-02	-1.605994692319605344e+00
-1.632396990740403453e+00	9.317551727587820160e-03	-1.606171053807393889e+00	2.643686366445082564e-02	-1.626231995683158127e+00
-1.628845830599914279e+00	9.284222983575191740e-03	-1.618067996370697870e+00	2.643254757009335515e-02	-1.634357863350388129e+00
-1.605347699229184855e+00	9.373759082306382800e-03	-1.592954254318598828e+00	2.645429190034572636e-02	-1.601903539592870684e+00
-1.601173550003181845e+00	9.202208794891714866e-03	-1.609169944160001364e+00	2.646729251338072325e-02	-1.565209590186122934e+00
-1.543627009765259572e+00	9.269040641457466229e-03	-1.569124681555038592e+00	2.642965050190045767e-02	-1.559417277772751742e+00
-1.533082745354647614e+00	9.374820016645430548e-03	-1.526195945309417823e+00	2.644737442503849317e-02	-1.543991611145052900e+00
-1.533893856803729250e+00	9.271355801782250189e-03	-1.535456898443428031e+00	2.641757276517150282e-02	-1.557121727656617383e+00
-1.529978319035592449e+00	9.266566059789444615e-03	-1.528651134347320806e+00	2.641787534532665654e-02	-1.619476061722610494e+00
-1.617780730806259726e+00	9.217333281212398283e-03	-1.570743232390967137e+00	2.647309866917953863e-02	-1.630175381336442353e+00
-1.605600440276532481e+00	9.528844147539811821e-03	-1.526306287832063902e+00	2.659180539619917377e-02	-1.591266970871050956e+00
-1.538033887909080022e+00	9.321240534441128239e-03	-1.534488017371586466e+00	2.650474847120983662e-02	-1.558940019913364727e+00
