-1.301116997174290191e+00	3.250610840403412357e-03	-1.311874125758921261e+00
-1.356892032433620443e+00	3.233982077322240020e-03	-1.392510364369444531e+00
-1.459201304417319989e+00	3.171003616767210150e-03	-1.478363305904946579e+00
-1.530680666424927949e+00	3.150236562074427201e-03	-1.556743954093458449e+00
-1.619103829095479341e+00	3.147552176162649647e-03	-1.629138777838305741e+00
-1.657478655735644679e+00	3.145174372004633841e-03	-1.620745963988972527e+00
-1.620257629531920429e+00	3.142290369417666870e-03	-1.628966933559196306e+00
-1.653409074381784194e+00	3.141677370894613904e-03	-1.693589473833600811e+00
-1.706279209159561105e+00	3.135142296773652578e-03	-1.686249040614006267e+00
-1.718583245840477502e+00	3.135237387325973731e-03	-1.693551405341814586e+00
-1.694261884410593666e+00	3.139420658193459775e-03	-1.666087497892451141e+00
-1.666419554052708918e+00	3.140241515037290373e-03	-1.657764316575509600e+00
-1.658659346093600107e+00	3.141295518819320950e-03	-1.630195139363636025e+00
-1.601369223762617366e+00	3.152008305885645786e-03	-1.564258624798632757e+00
-1.558883359573314920e+00	3.168695522663811989e-03	-1.542695326841497794e+00
-1.540669447191817198e+00	3.160961203778912040e-03	-1.534240620258584320e+00
-1.553881932331478311e+00	3.148037503315337989e-03	-1.524776742630594928e+00
-1.524843085428642553e+00	3.162722625123693451e-03	-1.526523225831641239e+00
-1.532743605558835043e+00	3.149307294449799673e-03	-1.531105396197263602e+00
-1.552587539416776963e+00	3.145470314404109121e-03	-1.576275866058706621e+00
-1.574637314221604356e+00	3.145498347446663064e-03	-1.545519833236265406e+00
-1.536203693788593228e+00	3.152511358962173989e-03	-1.544970591779543767e+00
-1.573708137259131945e+00	3.143899630657487950e-03	-1.587735884831033228e+00
-1.605023709465399406e+00	3.148082743887515352e-03	-1.600627511521498070e+00
-1.596296575182122979e+00	3.145739066152076265e-03	-1.632946210225105999e+00
-1.611367076676060606e+00	3.143685184770662108e-03	-1.612816049647183281e+00
-1.636016165484761586e+00	3.149256990024285659e-03	-1.646453614635898344e+00
-1.642249403872824587e+00	3.142451443483751990e-03	-1.612178169568255326e+00
-1.609906450949665668e+00	3.157415419270238107e-03	-1.603659087776984515e+00
-1.604547002516142129e+00	3.151462516427572854e-03	-1.578185585915008904e+00
-1.560243869939540673e+00	3.172152855203181406e-03	-1.561063432995824396e+00
-1.545839038698204604e+00	3.160508880860236122e-03	-1.537350906162113118e+00
-1.544186288728724321e+00	3.161092497556539701e-03	-1.537504423868934822e+00
-1.548609710013806762e+00	3.160013002329110140e-03	-1.600153979198535525e+00
-1.632596505752417215e+00	3.165685564414944583e-03	-1.639348801858128590e+00
-1.620013609917577924e+00	3.192941007181660570e-03	-1.572428855875027454e+00
-1.556987036517398337e+00	3.187187257434787643e-03	-1.549621707303787677e+00
-1.530241189190064688e+00	3.201821060770116464e-03	-1.503352182820822058e+00
-1.477793436362162538e+00	3.200506100341571954e-03	-1.478949455512448941e+00
-1.465254652050361983e+00	3.197238540721359431e-03	-1.462483266481034105e+00
-1.427110339364276115e+00	3.191897638952512824e-03	-1.429265358390239937e+00
-1.423045213061413961e+00	3.185448093340271288e-03	-1.391103264230847181e+00
-1.369132518829928813e+00	3.196626424841598254e-03	-1.367223983151040434e+00
-1.386351026927741259e+00	3.191819840484400646e-03	-1.407346607719796472e+00
-1.426398215501308187e+00	3.181178857786748967e-03	-1.381479989396213970e+00
-1.368677802533852628e+00	3.176753340980398906e-03	-1.343417018709135657e+00
-1.335863756131402624e+00	3.188075978584792910e-03	-1.330539997943483765e+00
-1.321914471880631936e+00	3.202235008309473659e-03	-1.349205748718408593e+00
-1.368864742515143007e+00	3.245066938742114434e-03	-1.395670099291729027e+00
-1.397655669768255393e+00	3.179735689236751813e-03	-1.387653027337071299e+00
-1.384065032717444410e+00	3.162240674661931979e-03	-1.403078173900972114e+00
-1.413746758057754960e+00	3.163950462088239209e-03	-1.437007297199146105e+00
-1.450356378059836970e+00	3.168179692852946591e-03	-1.454081323273738846e+00
-1.435478649606352519e+00	3.169418162482018960e-03	-1.451798317132953597e+00
-1.451232131878896325e+00	3.160225297189912016e-03	-1.458225021204084371e+00
-1.446893480689936951e+00	3.160604900713637807e-03	-1.467187173622916285e+00
-1.446601050096319341e+00	3.160753785042503313e-03	-1.448365993871715052e+00
-1.431513189967859034e+00	3.161362299511539294e-03	-1.439866040183864104e+00
-1.436134332923415968e+00	3.160290613738526207e-03	-1.462954151190128060e+00
-1.484295317538112613e+00	3.157632915751507671e-03	-1.493422483001005885e+00
-1.487447478259014133e+00	3.158241310415932975e-03	-1.497184030933104149e+00
-1.498913320723886500e+00	3.157574549980624642e-03	-1.525107714806104076e+00
-1.509859842121386464e+00	3.157019138732964410e-03	-1.550841782748906272e+00
-1.552278530882517771e+00	3.154498011610785187e-03	-1.571635337611779981e+00
-1.604473783311391344e+00	3.151684768464791449e-03	-1.645541051496234974e+00
-1.648682168532218384e+00	3.150904751986716764e-03	-1.644829975503347974e+00
-1.662223016626853678e+00	3.150138025389837611e-03	-1.645383182980011627e+00
-1.645550846071159867e+00	3.148142315921931885e-03	-1.661109047406271522e+00
-1.661195263655031340e+00	3.142941506165742357e-03	-1.672258602946563144e+00
-1.666807370704646019e+00	3.146383257870711322e-03	-1.697483143669804129e+00
-1.698181954092433443e+00	3.147252311506876839e-03	-1.707932633888160190e+00
-1.704203447261761539e+00	3.146803696239275968e-03	-1.732921696655796095e+00
-1.732160973240411295e+00	3.140945448599397668e-03	-1.746985707470287918e+00
-1.754176838626563040e+00	3.139731283923042401e-03	-1.763205982402934469e+00
-1.789317139734293960e+00	3.134849876783208419e-03	-1.766412680603092422e+00
-1.776560277634644081e+00	3.145098265704705017e-03	-1.783494690024729268e+00
-1.813166216311515200e+00	3.134318929322988442e-03	-1.817461579942035943e+00
-1.831305347951342810e+00	3.129877815993454323e-03	-1.851702724277801249e+00
-1.833405986497609774e+00	3.127853031493388943e-03	-1.842957209714438216e+00
-1.841191770166005881e+00	3.143323669710996245e-03	-1.866961238814258461e+00
-1.864393748907446025e+00	3.139206106627612843e-03	-1.865347068859790625e+00
-1.874146666445426490e+00	3.132286701340648068e-03	-1.869910319464405557e+00
-1.869767013293767377e+00	3.129215587463663514e-03	-1.875974782936665752e+00
-1.855861631077914353e+00	3.151297717209745105e-03	-1.843280297622562625e+00
-1.828822189586844615e+00	3.164471901914667814e-03	-1.808987472741668157e+00
-1.793041021269118573e+00	3.171438902693624658e-03	-1.755520154496294838e+00
-1.712952983156810660e+00	3.179150035133760429e-03	-1.741027638816065481e+00
-1.743638331711395040e+00	3.189249040147346722e-03	-1.709445782512800660e+00
-1.693610827299607990e+00	3.186212808703304308e-03	-1.689705673184481061e+00
-1.693045771510355735e+00	3.184084688214584066e-03	-1.688687901200301322e+00
-1.696807628130841294e+00	3.180149676928879007e-03	-1.686127855150814314e+00
-1.687467189815833990e+00	3.176135118717682889e-03	-1.725484542145867550e+00
-1.740952126382808274e+00	3.178066719271855408e-03	-1.758636795859419566e+00
-1.771220641324362077e+00	3.227324957691580284e-03	-1.776043194555892324e+00
-1.772080545417566100e+00	3.208947538450091560e-03	-1.810911997335379331e+00
-1.798646731143207944e+00	3.177746807310045159e-03	-1.803556817962495229e+00
-1.829276114521462659e+00	3.168498716227775066e-03	-1.866385471293004361e+00
-1.902827913370629176e+00	3.146578048610693731e-03	-1.896354732543144683e+00
-1.897724749553390211e+00	3.117717822281052594e-03	-1.944028056503953161e+00
-1.965022021448021405e+00	3.110800510366674206e-03	-1.966962176144307906e+00
-1.959653978702817767e+00	3.114648560980826705e-03	-1.930217553600281244e+00
-1.922730107578900061e+00	3.116675210776365720e-03	-1.950394402589077814e+00
-1.932542438549262442e+00	3.118560201670406758e-03	-1.943130552091349994e+00
-1.963145735365856126e+00	3.115906980294470049e-03	-1.951216212066478217e+00
-1.969142918134593856e+00	3.112803339927539600e-03	-1.973593527593951125e+00
-1.964855784645124004e+00	3.113409929351563295e-03	-1.980791783438593301e+00
-1.980564374930963822e+00	3.112158790578534780e-03	-1.992057230848700566e+00
-1.991519172909193003e+00	3.110851028040274076e-03	-1.975338564114184736e+00
-1.987357020820127218e+00	3.112443909319596077e-03	-1.974272004939322311e+00
-1.973465037168466552e+00	3.121378053496060619e-03	-1.985631902392932524e+00
-1.980250002726393177e+00	3.120459067090864454e-03	-1.960808855766119185e+00
-1.981375185782553672e+00	3.121478947587364491e-03	-1.975455053742794842e+00
-1.982496333646849962e+00	3.115972762387131997e-03	-2.003025709768849083e+00
-1.982191058034686648e+00	3.112316921725822357e-03	-1.989200271380313190e+00
-1.983500823341614705e+00	3.118247593768175892e-03	-1.989871094847335486e+00
-1.999539708347811029e+00	3.112789417038031633e-03	-2.005413175189216357e+00
-1.994686301668593842e+00	3.112160228841376938e-03	-1.998575249179002533e+00
-2.008557722502132492e+00	3.103683559576198622e-03	-2.005207469929884301e+00
-2.020395562127532685e+00	3.107825491742333742e-03	-2.018677892620349468e+00
-2.015623511973103632e+00	3.109205467879250836e-03	-2.024910704676266882e+00
-2.029996696121770583e+00	3.109879631004575703e-03	-2.048761072371638736e+00
-2.040260721055915383e+00	3.110960086569592494e-03	-2.051001640649541269e+00
-2.060998332962753921e+00	3.120285344390639256e-03	-2.062565580083902894e+00
-2.071047278405103498e+00	3.102235213919458164e-03	-2.064143336666590667e+00
-2.059137328366546171e+00	3.106840542485956366e-03	-2.032254329886677091e+00
-2.004967066869085102e+00	3.116259416490253006e-03	-2.037334175181438667e+00
-2.049779232432911158e+00	3.118730867672626136e-03	-2.037099216023847692e+00
-2.042648249084322742e+00	3.110305748488984608e-03	-2.016343801711950601e+00
-2.012208758103952277e+00	3.113830827942210607e-03	-2.046251571356803467e+00
-2.060357942016025845e+00	3.104936578029638457e-03	-2.071823315026410484e+00
-2.070602654691924727e+00	3.126278055610343717e-03	-2.078692341603590066e+00
-2.085326672738915477e+00	3.112362910087385689e-03	-2.124199915915702785e+00
-2.127421802476419543e+00	3.101336686860479194e-03	-2.129536612449346222e+00
-2.102310545608588654e+00	3.122769873453124564e-03	-2.116656365315481292e+00
-2.095182318524393850e+00	3.134679603078738882e-03	-2.119961522720337666e+00
-2.100784758770942062e+00	3.137329033126535268e-03	-2.085535266003504695e+00
-2.084622230977174695e+00	3.138834126158074941e-03	-2.116569707116295884e+00
-2.106277189526736038e+00	3.129233898043382641e-03	-2.111320964110420029e+00
-2.085049698570173859e+00	3.137843924935724334e-03	-2.074053479067798023e+00
-2.041892469411322963e+00	3.139169261746688807e-03	-2.090203193361042100e+00
-2.070515323516588069e+00	3.134322974147907889e-03	-2.077267437697253527e+00
-2.051398519954886979e+00	3.142004931227249716e-03	-2.054343226864332461e+00
-2.043652504125248015e+00	3.138996921325643615e-03	-2.078163214982687190e+00
-2.065670909682921774e+00	3.145785848587779373e-03	-2.069164874824500622e+00
-2.061042105834303584e+00	3.147304918243621404e-03	-2.074599988033701603e+00
-2.076894344177389939e+00	3.146761743643212202e-03	-2.079352436041148611e+00
-2.092079889853039276e+00	3.145824559883281853e-03	-2.113294145324866147e+00
-2.109216119930920286e+00	3.111904731014037469e-03	-2.105206857518048480e+00
-2.116207229654946786e+00	3.096818308712401876e-03	-2.121658890197131164e+00
-2.102950301940268218e+00	3.105597929401527398e-03	-2.116915713477510064e+00
-2.112872727896046854e+00	3.096893103488996320e-03	-2.102490456603932412e+00
-2.061321579912373636e+00	3.126727750508551725e-03	-2.063946911975488518e+00
-2.074679002418861273e+00	3.120532045237057236e-03	-2.100021245137365877e+00
-2.083816128163107351e+00	3.118411858064563166e-03	-2.097247243068959488e+00
-2.075075307087445253e+00	3.121782741985002548e-03	-2.059966166060380299e+00
-2.058329240607463362e+00	3.117833963102457136e-03	-2.091116384533710626e+00
-2.057419067903879295e+00	3.121236938646477273e-03	-2.069604612816457134e+00
-2.067557605487195360e+00	3.123130381474781888e-03	-2.046330442210986256e+00
-2.067893883001943323e+00	3.111185334329592041e-03	-2.063044890530557396e+00
-2.049121254159558703e+00	3.107499234466915613e-03	-2.065102881667544299e+00
-2.051535347566186829e+00	3.107543596854456854e-03	-2.040143978818417025e+00
-2.036794815155531069e+00	3.107987036265869637e-03	-2.064086898581922291e+00
-2.057182394718552132e+00	3.105782325771700488e-03	-2.055248281478796013e+00
-2.052493896260443762e+00	3.106913057741978509e-03	-2.044742606895632697e+00
-2.051739651629532091e+00	3.107214671086056586e-03	-2.059333008154083711e+00
-2.045650414769625058e+00	3.112542971976340386e-03	-2.046988669696813368e+00
-2.033085153759998320e+00	3.122540001115071181e-03	-2.047440182200551906e+00
-2.043997384348017476e+00	3.110926154725591249e-03	-2.065781468196914883e+00
-2.053699149315889372e+00	3.111205375883786036e-03	-2.057005307635344948e+00
-2.028099591204068020e+00	3.120261800713409247e-03	-2.050205406847649847e+00
-2.036007608708246153e+00	3.116385916761844118e-03	-2.050672554996867181e+00
-2.027971935891173416e+00	3.134601603271237099e-03	-2.060801608676637642e+00
-2.038384351653348858e+00	3.122745546015282588e-03	-2.034287434189168131e+00
-2.020083558014675873e+00	3.119022538481020564e-03	-2.028693627006224798e+00
-2.004524770513512522e+00	3.129676230940803879e-03	-2.047632269804339877e+00
-2.017392185114886161e+00	3.126379733625684384e-03	-2.047561928469475934e+00
-2.005489312947929648e+00	3.137403724302446125e-03	-1.999886202405335656e+00
-1.999104960128647690e+00	3.131125628264742108e-03	-2.008183169408805924e+00
-1.975961540341813816e+00	3.135474791367288180e-03	-1.971800874606989940e+00
-1.933044921912255631e+00	3.150882802479615993e-03	-1.902458933061217383e+00
-1.871250113327732834e+00	3.161519911081556774e-03	-1.854147767758988596e+00
-1.829745551460973729e+00	3.161572304374816230e-03	-1.826089023943071599e+00
-1.827961524639249546e+00	3.156934281800816752e-03	-1.762177089438271338e+00
-1.713901609242043378e+00	3.149648203429067980e-03	-1.737258023080493041e+00
-1.716373203178250151e+00	3.151851371455750058e-03	-1.691547992375367793e+00
-1.662233417863490104e+00	3.164692390732982193e-03	-1.634995397574618758e+00
-1.598231235802472838e+00	3.170492222316868055e-03	-1.561247043105001620e+00
-1.535527452823316708e+00	3.178902396033423446e-03	-1.483282895839588944e+00
-1.473658591714638533e+00	3.183203442837468419e-03	-1.508564412680366340e+00
-1.563491649578509168e+00	3.187361493370689022e-03	-1.546471358674740282e+00
-1.530626203579572575e+00	3.184162910535648979e-03	-1.499915273865019438e+00
-1.480212768289447922e+00	3.190500464451973602e-03	-1.550043313065210482e+00
-1.558039301277744926e+00	3.211687384261652841e-03	-1.575553530595770857e+00
-1.594920288647585949e+00	3.200520414537622645e-03	-1.588962225317297250e+00
-1.608364593550504651e+00	3.175852766442788851e-03	-1.602288008681095555e+00
-1.616378398715482945e+00	3.170788479845599358e-03	-1.587900034698202179e+00
-1.596004921552548694e+00	3.173679627291493052e-03	-1.607827198771060839e+00
-1.598688243607512049e+00	3.180373725605379395e-03	-1.577006065642738486e+00
-1.576308562636540955e+00	3.191309207984561244e-03	-1.575426364552294345e+00
-1.552065118856489789e+00	3.214874398004342101e-03	-1.563974807152257007e+00
-1.543873014468090332e+00	3.205096638136795736e-03	-1.542579708410041883e+00
-1.531849876578689873e+00	3.203675690443064713e-03	-1.529839748423719836e+00
-1.528196380204121851e+00	3.181796297951523019e-03	-1.522556858225142973e+00
-1.512815544604791285e+00	3.174088240388628964e-03	-1.477379364502968029e+00
-1.469154098446779244e+00	3.191958398890038569e-03	-1.509777722853143711e+00
-1.494634209444143380e+00	3.191117832375867710e-03	-1.489737625194046400e+00
-1.468376654988901464e+00	3.192728617971441526e-03	-1.442324929003850231e+00
-1.452646906177278652e+00	3.189094235619039427e-03	-1.454685094338576290e+00
-1.440199714916161611e+00	3.176604657717364052e-03	-1.482525646017943899e+00
-1.454270584762980434e+00	3.192875615081037285e-03	-1.452766559803998936e+00
-1.444360507679675720e+00	3.195691787819599557e-03	-1.447338483918720442e+00
-1.428087186051357094e+00	3.177917479600567748e-03	-1.442912657482867234e+00
-1.417145196317051159e+00	3.176193683117234986e-03	-1.428745169011440996e+00
-1.421504769323973960e+00	3.183498330223089642e-03	-1.421317646694824077e+00
-1.413062277492713292e+00	3.196209763291891267e-03	-1.440251672758709134e+00
-1.414028038302603818e+00	3.192550885380130484e-03	-1.410619820146305381e+00
-1.410005600295335171e+00	3.169102040629768243e-03	-1.421781206997515312e+00
-1.409793253307839223e+00	3.165391238215976063e-03	-1.431042942217560121e+00
-1.415954906067099728e+00	3.161734184111098574e-03	-1.415372391844289091e+00
-1.394665067824803373e+00	3.159215745838950869e-03	-1.409894774596159639e+00
-1.399348868931156176e+00	3.159266663828775353e-03	-1.400754184358878662e+00
-1.399686825634489651e+00	3.158607579592698830e-03	-1.401482299060606840e+00
-1.388340063245891542e+00	3.177610903619965729e-03	-1.439522663211083131e+00
-1.419501129260652306e+00	3.171580706453470174e-03	-1.430772681991880013e+00
-1.423908752183820070e+00	3.166200772994743392e-03	-1.426901020934133735e+00
-1.436579402911661418e+00	3.164295809032169945e-03	-1.431372999804743529e+00
-1.425477327994371990e+00	3.170360498575620131e-03	-1.449719986729447463e+00
-1.430615138305029177e+00	3.177178892897659142e-03	-1.437564785440673232e+00
-1.408342514658329492e+00	3.183735336072702257e-03	-1.411279527745982421e+00
-1.401412549631913862e+00	3.197367906892468244e-03	-1.406037964621966729e+00
-1.416091918113011161e+00	3.186844554303137119e-03	-1.400953579266447369e+00
-1.381581953781278571e+00	3.182369954114095453e-03	-1.416758361981990566e+00
-1.394822812091433661e+00	3.194012178056327474e-03	-1.419056006641259415e+00
-1.394681687478396270e+00	3.193221069839170031e-03	-1.394526175924396316e+00
-1.376857554509342663e+00	3.201518436124773433e-03	-1.404260469109418263e+00
-1.385715823218674814e+00	3.187648580382629934e-03	-1.398469408214549459e+00
-1.385174047344889914e+00	3.200269326342054018e-03	-1.399423927565456527e+00
-1.401129262027779987e+00	3.191246427345207411e-03	-1.418764349328217600e+00
-1.418377246310456030e+00	3.185787409801422217e-03	-1.436058358627217757e+00
-1.439928749782438899e+00	3.182053659603512660e-03	-1.455863788478521936e+00
-1.441304115056937007e+00	3.190701201173440967e-03	-1.458416846500398600e+00
-1.441568166427714459e+00	3.201937621731887947e-03	-1.438817738086271225e+00
-1.469046381554790059e+00	3.182767066082293258e-03	-1.478844193531571705e+00
-1.455480825112090315e+00	3.164011834137015530e-03	-1.498006161285156512e+00
-1.476176756386621491e+00	3.159616079503835880e-03	-1.474596288924963305e+00
-1.466482423310708327e+00	3.157140997373476029e-03	-1.472349123735253063e+00
-1.467206316490546669e+00	3.157195629341758621e-03	-1.482051453098046867e+00
-1.466493475732931984e+00	3.157050135239659102e-03	-1.491771077937269041e+00
-1.478573540396610042e+00	3.158261935254658755e-03	-1.462529121691609202e+00
-1.442577575417089975e+00	3.170394302408242101e-03	-1.455106581189130832e+00
-1.456282057553266895e+00	3.157799492352909073e-03	-1.470721539530268185e+00
-1.472154851816640075e+00	3.158002087594825088e-03	-1.460202063164244946e+00
-1.467119527040949833e+00	3.157120256773127739e-03	-1.461127426998272583e+00
-1.451601406493296054e+00	3.158060103181826225e-03	-1.454572555136264267e+00
-1.441039918379146911e+00	3.158875915655401986e-03	-1.430155643189176873e+00
-1.429886718332681994e+00	3.158354648164008512e-03	-1.417322945961561054e+00
-1.419727480942583497e+00	3.159335917174944160e-03	-1.428328431677972743e+00
-1.407771388620744801e+00	3.158727393419114623e-03	-1.410095086500673389e+00
-1.408182174536023012e+00	3.160016147066913635e-03	-1.432955133752029875e+00
-1.450790381352817349e+00	3.161751187629691703e-03	-1.491121214009233364e+00
-1.504388163308703952e+00	3.158693444266292335e-03	-1.559797284820158447e+00
-1.575156111487899580e+00	3.162261333734606768e-03	-1.641568877384618652e+00
-1.658887098640889235e+00	3.162434051659902042e-03	-1.735334588946228607e+00
-1.768957475243723820e+00	3.153478603344540051e-03	-1.758314307842764546e+00
-1.747063857284047117e+00	3.158635650329544905e-03	-1.862207015026865253e+00
-1.882396974182483973e+00	3.145924479898654699e-03	-1.820623454983094858e+00
-1.796817022457048552e+00	3.152201440336300283e-03	-1.707164688150942133e+00
-1.639245849185158477e+00	3.167132628462199836e-03	-1.735465033902517273e+00
-1.748789688718034085e+00	3.156598133258926072e-03	-1.751494372279954526e+00
-1.761762975785245544e+00	3.153182752292438881e-03	-1.813461955829713812e+00
-1.831923424244109810e+00	3.149744327916992933e-03	-1.737970707099077750e+00
-1.701942994407545484e+00	3.160677158394365523e-03	-1.782729876877399144e+00
-1.794310122211754788e+00	3.157227503983351443e-03	-1.794289097539559119e+00
-1.795855537959369030e+00	3.148084240308280431e-03	-1.791099626920234389e+00
-1.779888041394542597e+00	3.135073853527914952e-03	-1.725010128884035820e+00
-1.695205813612233214e+00	3.143175770617135430e-03	-1.660487674212765663e+00
-1.618746082363031746e+00	3.166187964275324947e-03	-1.631018552291241708e+00
-1.591674205423601052e+00	3.154255795610639342e-03	-1.549560713588032268e+00
-1.487140478508763408e+00	3.179954736644519716e-03	-1.506987419340747536e+00
-1.464048335238544496e+00	3.184529009864279277e-03	-1.435315977550760014e+00
-1.404935728079863111e+00	3.183041954620891619e-03	-1.427370279704194056e+00
-1.390942866628847696e+00	3.191405428463257084e-03	-1.385766490917460958e+00
-1.374358585564095847e+00	3.183458999302347155e-03	-1.362337500894581943e+00
-1.343878952430259233e+00	3.184221101854079524e-03	-1.344648911382734235e+00
-1.313347866911612982e+00	3.189394866794104718e-03	-1.372479926053761234e+00
-1.362775134071512184e+00	3.194775658108839952e-03	-1.363490604987695365e+00
-1.328274008590369704e+00	3.187656683141982302e-03	-1.359397109021216021e+00
-1.360019526669702827e+00	3.189281467019201063e-03	-1.364361174543138988e+00
-1.378835997537976255e+00	3.169370538397787204e-03	-1.407785720227768378e+00
-1.412013523226164580e+00	3.158535310784871871e-03	-1.414548984249180297e+00
-1.414985604495427651e+00	3.158456432909973518e-03	-1.407374299806642082e+00
-1.410167262508480235e+00	3.158959145672058429e-03	-1.407822885614258723e+00
-1.409874743187515378e+00	3.158935976234134631e-03	-1.428427948541162174e+00
-1.425441781410768272e+00	3.158169058749949517e-03	-1.428837725315603713e+00
-1.406322352465394943e+00	3.158818689392562436e-03	-1.403367047697006376e+00
-1.395177345772140143e+00	3.159232167749893069e-03	-1.434815308322128224e+00
-1.430765984475101504e+00	3.157397822277930362e-03	-1.468432882578227350e+00
-1.454016108418500153e+00	3.156999312704145740e-03	-1.437060391276437255e+00
-1.430705362689650428e+00	3.160580650874168004e-03	-1.432426890727966917e+00
-1.433788386923652070e+00	3.157993333232256890e-03	-1.442099057653399852e+00
-1.433498574274040038e+00	3.157822747599526355e-03	-1.467609124119453989e+00
-1.460288022041254408e+00	3.158286489511952840e-03	-1.450389218632144539e+00
-1.435414510675059319e+00	3.167329309849820692e-03	-1.432770462809983769e+00
-1.443503934669365663e+00	3.158687331086996227e-03	-1.490346424590860419e+00
-1.490996546288442914e+00	3.155068489480173429e-03	-1.486197475105350607e+00
-1.506186768135876264e+00	3.155529701153470586e-03	-1.575630109134980472e+00
-1.623562260553967462e+00	3.155347386851148957e-03	-1.700188873411921708e+00
-1.740758687223660672e+00	3.156645766853772347e-03	-1.745063595440815796e+00
-1.744801290073496602e+00	3.156143327508532156e-03	-1.759391023832537648e+00
-1.761786460362486650e+00	3.151318031448924802e-03	-1.731703139909940958e+00
-1.722310341881097884e+00	3.154594928513732629e-03	-1.677450086986338462e+00
-1.653330448308224732e+00	3.159982085705182516e-03	-1.674210902752959917e+00
-1.674814749680876957e+00	3.157618159231945828e-03	-1.658881793135172922e+00
-1.644271780241865599e+00	3.161283274248761262e-03	-1.638237302265388884e+00
-1.604652008315269995e+00	3.161257748342039594e-03	-1.674521427883222779e+00
-1.696657494467217475e+00	3.156097829940152696e-03	-1.732866459620994171e+00
-1.737056912600337455e+00	3.152202065311927089e-03	-1.879698475128464219e+00
-1.923080570385764076e+00	3.140313265077865953e-03	-1.859076965680539928e+00
-1.836280949512342886e+00	3.140078816631431454e-03	-1.946724512146865926e+00
-1.966515243824119352e+00	3.135087283410898425e-03	-1.993486244408513519e+00
-1.981003083331415837e+00	3.125165686412701479e-03	-1.902303516752558599e+00
-1.891057698472081938e+00	3.135943526533525091e-03	-1.810936387124622460e+00
-1.801755669941712767e+00	3.141410033762626671e-03	-1.754422977407032791e+00
-1.715812387640653469e+00	3.151495570502605478e-03	-1.720461099116431525e+00
-1.670080790876454557e+00	3.145688552926473921e-03	-1.652982535119376095e+00
-1.586542596965728080e+00	3.195214709201211253e-03	-1.605180948809200370e+00
-1.574436304819187171e+00	3.184988147143586520e-03	-1.522960149819343911e+00
-1.455453210903783656e+00	3.185071914877669105e-03	-1.459059420381495054e+00
-1.449198044466356805e+00	3.183481167780955520e-03	-1.451145948006093533e+00
-1.411552902603489201e+00	3.163338000593385931e-03	-1.385789686105058705e+00
-1.342227159438380113e+00	3.173332248444028000e-03	-1.322122875683342302e+00
-1.287904970981912811e+00	3.188544296197038438e-03	-1.287278973574210506e+00
-1.248034391683177091e+00	3.199332054073367789e-03	-1.261603046796481831e+00
-1.244577486321531978e+00	3.186367457676043177e-03	-1.263884526506573902e+00
-1.222558973526815862e+00	3.199959979056488709e-03	-1.285428845729272629e+00
-1.300172004234696033e+00	3.191881241061467808e-03	-1.292018381081892153e+00
-1.292520307349604991e+00	3.176270369138323776e-03	-1.290902622995945714e+00
-1.283665580104866422e+00	3.175491761186877756e-03	-1.301681108722030134e+00
-1.307114700526199158e+00	3.165744499177792267e-03	-1.279904595291315283e+00
-1.277542145032725784e+00	3.164423519887394395e-03	-1.282790113529917342e+00
