-1.913470100087010906e+00	2.853668018313878802e-03	-1.908438095394387801e+00	2.541255754299641054e-02	-1.941385795588572938e+00
-1.933742178896025621e+00	2.852606480931438055e-03	-1.893930630908414514e+00	2.541340323109196261e-02	-1.878074349068427074e+00
-1.859160126766738586e+00	2.855379368991048123e-03	-1.870975065580523733e+00	2.536926080883803933e-02	-1.838363937402986759e+00
-1.843171543509498633e+00	2.857339066311023485e-03	-1.807400358022732689e+00	2.542040177077152172e-02	-1.854956371226825551e+00
-1.870078236902358526e+00	2.857354175428536164e-03	-1.831604207132784268e+00	2.545819047273798971e-02	-1.888125525581346498e+00
-1.899143041238971819e+00	2.854825606286023627e-03	-1.851469968510514263e+00	2.540182504711905806e-02	-1.886089603037551354e+00
-1.873271556995064202e+00	2.854619772987173915e-03	-1.847895224154285643e+00	2.539733255548569033e-02	-1.928026918568936710e+00
-1.948876425552327873e+00	2.851674066210005149e-03	-1.875278009816042868e+00	2.536666954735332033e-02	-1.958701462287701034e+00
-1.961586861757481870e+00	2.851385304580286457e-03	-1.909419774487787436e+00	2.537047340667817827e-02	-1.961869003311518700e+00
-1.938785667132407298e+00	2.852170021090724445e-03	-1.912344122597005480e+00	2.537242462448350763e-02	-1.905698526913934820e+00
-1.867722641151033258e+00	2.855051337717792476e-03	-1.880183285911471103e+00	2.537408411473339107e-02	-1.837095057799573716e+00
-1.813502270343747114e+00	2.857145813078939851e-03	-1.827254129897141866e+00	2.536644819086284960e-02	-1.780657134253713636e+00
-1.757796605354030817e+00	2.859545891232936638e-03	-1.775206523761085009e+00	2.535936771213529936e-02	-1.749905857590501546e+00
-1.732878700555119167e+00	2.860882297372465983e-03	-1.730714914643442626e+00	2.535605322010446236e-02	-1.720050077514925890e+00
-1.717535861638651795e+00	2.861342877003788827e-03	-1.709741223020387224e+00	2.535301727009152059e-02	-1.720027661430250321e+00
-1.682916255867013433e+00	2.870690710577658306e-03	-1.615345974733145340e+00	2.564151212539076893e-02	-1.695155466206996531e+00
-1.658622339706539606e+00	2.871653633998657879e-03	-1.598171679591530392e+00	2.538545108623900190e-02	-1.629954163014021074e+00
-1.605567706253907545e+00	2.878511422520599067e-03	-1.556909433548355537e+00	2.541863983561485837e-02	-1.578771807694961726e+00
-1.550262919740958978e+00	2.881864353745708113e-03	-1.496033683709526940e+00	2.540057757617740150e-02	-1.518298562498932913e+00
-1.496427211396991197e+00	2.884917256874227915e-03	-1.443701845040493481e+00	2.538294695128183107e-02	-1.510961410313645059e+00
-1.477397456091864569e+00	2.886199586585088978e-03	-1.411221480590938882e+00	2.537902157592351535e-02	-1.464947199861575067e+00
-1.420631605539227849e+00	2.891663786916406648e-03	-1.367059556947026522e+00	2.537917830501877289e-02	-1.408686663481376167e+00
-1.358261773877046608e+00	2.897534624403671783e-03	-1.303077272084067317e+00	2.538340413832538764e-02	-1.336871462184216153e+00
-1.287535788284088767e+00	2.903819108197477645e-03	-1.227505966081366751e+00	2.537036123909118188e-02	-1.329390425576218782e+00
-1.337181544561900637e+00	2.900397031287635114e-03	-1.245644553156012080e+00	2.543750918477425890e-02	-1.337475353930209776e+00
-1.299441152403460364e+00	2.908441502881383995e-03	-1.243898117473065668e+00	2.541837561573599344e-02	-1.311700141950617349e+00
-1.316766195731844391e+00	2.903610884554705136e-03	-1.243748508338967440e+00	2.546098531725380851e-02	-1.301712735570154544e+00
-1.287084898553615631e+00	2.904570015471616157e-03	-1.235201831327401578e+00	2.538351037419726494e-02	-1.283522691671884486e+00
-1.296035972154669480e+00	2.902893058702612789e-03	-1.235126871030672646e+00	2.538516361522734008e-02	-1.305483515110189563e+00
-1.341557354871241614e+00	2.901443024124869281e-03	-1.286385829389587343e+00	2.601994076796796881e-02	-1.409323573566376497e+00
-1.465194951927259126e+00	2.878602545098526717e-03	-1.384196754277866148e+00	2.538518743975924294e-02	-1.474992610290103867e+00
-1.535187219014432003e+00	2.872927618528972344e-03	-1.455746195216988781e+00	2.537796771374354818e-02	-1.569421685841970726e+00
-1.614850179598988689e+00	2.866921897428095518e-03	-1.536560239441769227e+00	2.536788113717356949e-02	-1.619470574462208212e+00
-1.652523697345543496e+00	2.864521370783076632e-03	-1.601571155981730499e+00	2.536873743936561218e-02	-1.623405239160710112e+00
-1.620302103388610249e+00	2.866797498442760512e-03	-1.613285009369121781e+00	2.536974639542475748e-02	-1.638191003664691170e+00
-1.650294813950921480e+00	2.864769307988065689e-03	-1.623755263583461783e+00	2.536964857364719036e-02	-1.687230367675941034e+00
-1.703485950671876026e+00	2.861678476313908332e-03	-1.651366026328616954e+00	2.537012734147479562e-02	-1.704621211681221826e+00
-1.716472756083334161e+00	2.861011867607895793e-03	-1.683346836161319970e+00	2.537472313432085833e-02	-1.714958569828848756e+00
-1.695492272826186309e+00	2.862380661184157644e-03	-1.684119988600400575e+00	2.537717787285729762e-02	-1.670297356024032842e+00
-1.666982418059006932e+00	2.864058992242287955e-03	-1.668919348573410844e+00	2.537722916002203496e-02	-1.674900201420810530e+00
-1.659876669727566423e+00	2.864489850114334841e-03	-1.652315614352005468e+00	2.537684271222427276e-02	-1.610112056645655709e+00
-1.605462858145500604e+00	2.868256386407860587e-03	-1.621667288348191960e+00	2.537692658678312660e-02	-1.558613665987134578e+00
-1.563998779860867216e+00	2.871401917479029803e-03	-1.576450699936970068e+00	2.537508303780254201e-02	-1.524350576427290882e+00
-1.546580946371392429e+00	2.872175274562291120e-03	-1.538831817177026551e+00	2.536529592435575117e-02	-1.540458554236015187e+00
-1.552939086436623484e+00	2.871154631806202302e-03	-1.538819948064087839e+00	2.534071677545799914e-02	-1.525323369070989532e+00
-1.526877500917947827e+00	2.873501160608579481e-03	-1.521662775465301820e+00	2.534423240072401426e-02	-1.521435901458773055e+00
-1.530300076208703786e+00	2.872837514357737005e-03	-1.517484445194440923e+00	2.534064790085930816e-02	-1.526245746167040007e+00
